 ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability,Cluster,Bankrupt?,Index
0.491931946,0.558765809,0.541035387,0.602711195,0.603064328,0.998993353,0.797458907,0.809367907,0.303595102,0.781630045,0.000127316,5870000000.0,0.46658279,0.0,0.179167932,0.177362943,0.177362943,0.177362943,0.222274747,0.320294263,0.026800974,0.099259018,0.17722377,0.022037549,0.847949481,0.689260556,0.689260556,0.217577387,5680000000.0,0.00042919,0.263563109,0.374734548,0.025461387,0.023790779,0.630612252,0.002141183,0.055960335,0.944039665,0.010217012,0.369637181,0.005365848,0.09927207,0.176570394,0.396883537,0.164917541,0.00118288,0.005348886,0.0006357,0.00212122,0.031290323,0.032762951,0.395502137,0.00197528,0.896763255,0.693707521,0.697861308,0.535217568,0.024381222,0.054296239,0.051944063,0.353895974,0.277006066,0.003138083,0.846274217,0.739391063,0.327872224,0.0,0.936924968,0.002349754,0.024653404,0.000155903,0.000160899,0.594003558,0.000336907,0.671552854,0.041792337,0.846274217,0.327872224,0.110933234,0.602968112,0.441904749,0.589683969,0.309953701,0.011489765,0,0.813240338,0.000458896,0.624306879,0.602709538,0.84103193,0.276331691,0.026791157,0.565158396,1,0.068885902,6,0,4597
0.531175352,0.591637593,0.578724771,0.652020064,0.652020064,0.999240161,0.797721201,0.809583905,0.303536853,0.781861765,0.000665835,8630000000.0,0.473237546,0.0,0.138475554,0.17462391,0.17462391,0.17462391,0.228514702,0.322522459,0.010632666,0.109030209,0.182571364,0.022190554,0.848277072,0.689753523,0.689753523,0.217639772,6940000000.0,0.000455318,0.264474594,0.38736448,0.033986165,0.033733548,0.630612252,0.001524727,0.042144088,0.957855912,0.012450737,0.369637181,0.005365848,0.108472975,0.181487067,0.395960467,0.07946027,0.000876508,0.007218093,0.000577423,0.001470632,0.018709677,0.003442857,0.395140318,0.000352653,0.934518768,0.847979488,0.81449101,0.542683027,0.03403282,0.062866943,0.045428859,0.374949295,0.27697643,0.000226671,0.963269046,0.740812859,0.327578723,0.0,0.942872236,0.002331173,0.058498916,0.000435005,0.000460327,0.594167518,0.000771393,0.671521676,0.031421107,0.963269046,0.327578723,0.110933234,0.596855372,0.433304197,0.614739932,0.309535457,0.008557827,0,0.830618328,0.000382055,0.624081107,0.652016498,0.841921101,0.275885217,0.026791157,0.565158396,1,0.090637549,6,0,4607
0.489201969,0.537941561,0.534664597,0.614573574,0.614775364,0.99904974,0.797460844,0.80934994,0.303480295,0.781623729,0.00025891,0.000174709,0.477327361,0.000455046,0.437088774,0.240065737,0.240065737,0.240065737,0.220100217,0.335078164,0.021598076,0.104144614,0.176018679,0.022026929,0.847950846,0.689151431,0.689151431,0.217565779,4600000000.0,0.000390162,0.263136505,0.378944525,0.018180286,0.015934132,0.630837591,0.001703463,0.046316171,0.953683829,0.005604514,0.3696383,0.005365848,0.103815526,0.175001885,0.396026114,0.056971514,0.000517383,0.012238224,0.000127446,0.000125579,0.016290323,0.007658299,0.39420185,0.007822911,0.839394807,0.462192313,0.483177955,0.272144293,0.016794577,0.028480206,0.050339073,0.387532259,0.277037171,0.003929387,0.979150329,0.736283612,0.327756197,0.0,0.932182621,0.002262177,0.024600547,0.000297847,0.000290955,0.594056954,0.000450751,0.671427708,0.269012445,0.979150329,0.327756197,0.110933234,0.529989086,0.400832708,0.639286481,0.302030604,0.016135304,0,0.800587885,0.002793777,0.624390074,0.614574579,0.840296093,0.276014405,0.026832717,0.565349064,1,0.082845731,6,0,4609
0.556086384,0.62003925,0.60372611,0.620965998,0.620965998,0.999209426,0.797789402,0.809644447,0.303720302,0.781923379,0.000198317,0.000122076,0.60672018,0.000480048,0.125113878,0.188108381,0.188108381,0.188108381,0.244492767,0.356546651,0.018830255,0.117010015,0.197710326,0.022009277,0.84795881,0.689239955,0.689239955,0.217575339,3880000000.0,0.000394379,0.262387424,0.404679408,0.0194015,0.007296438,0.630649238,0.000645638,0.019409257,0.980590743,0.010362618,0.369637181,0.005365848,0.117014347,0.196727245,0.395653671,0.094452774,0.003921966,0.00161218,8730000000.0,0.001261838,0.020806452,0.017904616,0.406775062,0.001806443,0.797306097,0.139616009,0.243286273,0.060950313,0.010917202,0.013316054,0.023863949,0.77629738,0.27729567,0.022247853,0.998421349,0.733992155,0.326851809,0.0,0.953747017,0.002622701,0.027803094,75500000.0,4370000000.0,0.593957052,5730000000.0,0.67156968,0.046864617,0.998421349,0.326851809,0.110933234,0.639324114,0.45530501,0.890922481,0.314204695,0.015116801,0,0.859884509,0.000763996,0.623812392,0.620965191,0.843225719,0.275247256,0.026801235,0.565205999,1,0.181269834,6,0,4616
0.518451714,0.530963803,0.565447829,0.606365038,0.606365038,0.998978678,0.797381436,0.809307236,0.303490205,0.78160422,0.000194963,0.000177595,0.488704361,0.0,0.67304383,0.174750327,0.174750327,0.174750327,0.219722038,0.323689609,0.030098159,0.097711913,0.17006854,0.022054537,0.847959469,0.689126906,0.689126906,0.217579282,5180000000.0,0.000437999,0.263444996,0.389543981,0.063943014,0.06185877,0.630612252,0.000709472,0.021223206,0.978776794,0.014721502,0.369637181,0.005365848,0.097716873,0.169097353,0.39478955,0.214392804,0.002473294,0.002557457,0.000732574,0.004541256,0.035806452,0.033071398,0.393919179,0.000927273,0.964171981,0.865031305,0.857193021,0.830491843,0.061957168,0.171352132,0.025297119,0.421305808,0.276993141,0.005461386,0.983102394,0.741464862,0.32689716,0.0,0.942517204,0.002230444,0.059043758,0.000139956,0.000147308,0.594010715,0.000386642,0.671577378,0.026278615,0.983102394,0.32689716,0.110933234,0.657048845,0.473736895,0.629496965,0.31599126,0.00442586,0,0.796121549,0.000394984,0.624336659,0.606362677,0.840048889,0.2752937,0.026791157,0.565158396,1,0.168298814,6,0,4627
0.478379564,0.549280419,0.531666577,0.608627971,0.608627971,0.999053206,0.79757871,0.809488731,0.30367873,0.78176015,0.000156687,0.0,0.456138497,0.00020302,0.027330701,0.177278665,0.177278665,0.177278665,0.219532949,0.312973049,0.005823011,0.097711913,0.174060405,0.022092101,0.847995749,0.689338606,0.689338606,0.21758779,722000000.0,0.000434755,0.263893357,0.36127566,0.01919994,0.004088026,0.630838276,0.003004769,0.073011458,0.926988542,0.008780616,0.372278749,0.005365848,0.097692445,0.173109117,0.405449725,0.035982009,0.002008664,0.003149216,631000000.0,0.000347989,0.013870968,0.183666995,0.448644309,0.068870475,0.896779748,0.168983542,0.77854272,0.002067418,0.004029089,0.00014246,0.07669919,0.325304862,0.27755316,0.039505518,0.973878007,0.739959349,0.328870941,0.0,0.934945331,0.002520902,0.006097545,0.000927352,0.000202466,0.594354915,643000000.0,0.671565784,0.052572424,0.973878007,0.328870941,0.110933234,0.640221409,0.458356809,0.527194095,0.314229962,0.015275817,0,0.806339228,0.025427906,0.623357755,0.608625408,0.840681387,0.276958545,0.02679227,0.565163698,1,0.052740379,6,0,4666
0.516111734,0.562799826,0.5642165,0.60973061,0.60973061,0.999019697,0.797461674,0.809377412,0.303544587,0.78164015,0.000207914,0.000159768,0.468142892,570000000.0,0.083105577,0.19434495,0.19434495,0.19434495,0.225489269,0.324326236,0.032654234,0.10422604,0.179558635,0.022090268,0.848037805,0.689449347,0.689449347,0.217599182,7550000000.0,0.000459884,0.26407208,0.383815804,0.017693549,0.012489909,0.630612937,0.002566137,0.064667291,0.935332709,0.006290135,0.369637181,0.005365848,0.104108652,0.178493326,0.401288546,0.16191904,0.000858247,0.00737692,7680000000.0,0.000538626,0.030806452,0.026511758,0.397152936,0.006080604,0.867047595,0.484896105,0.644575653,0.054511271,0.012858819,0.004178712,0.068896051,0.360564688,0.277186751,0.012831003,0.981292791,0.738094543,0.32850988,0.0,0.944249231,0.002311425,0.037039753,0.000163419,0.000125574,0.593994647,3880000000.0,0.671578542,0.140774377,0.981292791,0.32850988,0.110933234,0.65429402,0.46359156,0.607798605,0.315927,0.016579783,0,0.813616741,0.002524214,0.623994345,0.609728686,0.841091378,0.276640372,0.026791361,0.565159371,1,0.059644151,6,0,4671
0.51655048,0.586131705,0.571122651,0.619157094,0.617607633,0.999144142,0.797592821,0.809496803,0.30351365,0.781763519,0.000209765,0.000152467,0.478157738,0.000225023,0.052535682,0.189161856,0.189161856,0.189161856,0.229649239,0.323901818,0.017181663,0.109844475,0.183399864,0.022087502,0.848026852,0.689424128,0.689424128,0.217594397,7060000000.0,0.000487683,0.264020794,0.380770091,0.048689396,0.039485357,0.630628005,0.0009794,0.028509236,0.971490764,0.006330596,0.369637181,0.005365848,0.109547771,0.18184149,0.398050435,0.103448276,0.001122011,0.005632384,5580000000.0,0.000332103,0.021935484,0.015495792,0.40140431,0.006090456,0.945712156,0.687129015,0.809906888,0.156695292,0.039730389,0.026081414,0.031472608,0.388411722,0.277081417,0.023462992,0.947658866,0.740876413,0.327098068,0.0,0.949442806,0.002417445,0.028449855,0.00032551,0.000280722,0.594118755,0.000169501,0.671587076,0.158524894,0.947658866,0.327098068,0.110933234,0.660604215,0.47336138,0.61397458,0.316398478,0.005898391,0,0.827179621,0.001103754,0.624469209,0.61915863,0.841648805,0.275489689,0.026795816,0.565180515,1,0.129977504,6,0,4678
0.548773948,0.57599215,0.601905884,0.625218005,0.625218005,0.999055748,0.797547583,0.809502401,0.30361903,0.781754115,0.000420339,0.000322083,0.483358077,0.0,0.0,0.192111584,0.192111584,0.192111584,0.224827456,0.327332532,0.012341758,0.10064327,0.177901634,0.022229493,0.860268425,0.691384021,0.691384021,0.218117763,0.000107944,0.000606367,0.26485302,0.389199359,0.043266012,0.041254568,0.630612252,0.00106512,0.03074644,0.96925356,0.005958156,0.369637181,0.005365848,0.100656277,0.176396953,0.395309362,0.082458771,0.000990129,0.006393217,0.000912374,0.000218628,0.019193548,0.007990247,0.394461907,0.005944037,0.931514345,0.786922803,0.764522091,0.17402792,0.042798932,0.027275047,0.033453856,0.402874536,0.276982917,0.001548871,0.942287951,0.740294166,0.327164454,0.0,0.933030463,0.002346654,0.032053138,0.000457251,0.000478009,0.594192603,0.000276408,0.671622855,0.204334653,0.942287951,0.327164454,0.110933234,0.684110397,0.490006809,0.633324502,0.318870994,0.006670431,0,0.817849298,0.000544786,0.62514957,0.625218428,0.841177691,0.27555186,0.026791157,0.565158396,1,0.121426029,6,0,4696
0.529322868,0.578935892,0.572032764,0.628461062,0.628461062,0.999119761,0.797580785,0.809457483,0.303543379,0.781724361,0.000408312,5400000000.0,0.478966307,0.0,0.205081486,0.183304538,0.183304538,0.183304538,0.227569254,0.327438636,0.018391639,0.108785929,0.183249228,0.022099197,0.848039734,0.689320774,0.689320774,0.217584926,6950000000.0,0.000458836,0.263648585,0.389357699,0.035204258,0.035016788,0.630612252,0.001632333,0.044683617,0.955316383,0.008768352,0.369637181,0.005365848,0.108814956,0.182248699,0.395740753,0.113943028,0.0010652,0.005942353,19100000.0,0.000970587,0.023548387,0.004949841,0.394552362,0.000658159,0.960515658,0.963878203,0.923420412,0.871364799,0.035338947,0.092292609,0.049731587,0.393431552,0.27697486,0.0,1.0,0.742171346,0.327726971,0.0,0.952679725,0.002317245,0.053681352,0.000335216,0.000357068,0.59411293,0.000851165,0.671613795,0.059379755,1.0,0.327726971,0.110933234,0.697891119,0.488662062,0.645979966,0.320627253,0.008253743,0,0.823385723,0.000233551,0.624209172,0.628456737,0.841543564,0.275963123,0.026791157,0.565158396,1,0.085750723,6,0,4714
0.485155755,0.560128652,0.537555544,0.640784675,0.640784675,0.998971052,0.797627959,0.80954094,0.303936864,0.78172394,0.000754875,0.000479134,0.466970299,0.000319032,0.0,0.177405082,0.177405082,0.177405082,0.21896568,0.319091745,0.006412874,0.095513395,0.175642088,0.022077009,0.847930823,0.689446663,0.689446663,0.217600778,5790000000.0,0.000455742,0.264009915,0.377864089,0.036960883,0.03056631,0.630737935,0.001051441,0.03038365,0.96961635,0.006247504,0.3698698,0.005365848,0.095493999,0.174670085,0.395200845,0.043478261,0.000566078,0.011154613,0.00020292,0.000116501,0.014516129,0.00445045,0.39208747,0.004031184,0.880613285,0.578608403,0.56375576,0.356299303,0.036479333,0.064560336,0.028871702,0.354474113,0.276984806,0.001589253,0.821574981,0.737929216,0.327027866,0.0,0.940391201,0.002300433,0.042389581,0.000508489,0.000529402,0.59421405,0.000847925,0.671816631,0.165963337,0.821574981,0.327027866,0.110933234,0.775756513,0.559445571,0.579656634,0.328431952,0.007850394,0,0.813441143,0.000902025,0.624100432,0.640783865,0.840947495,0.275541582,0.026831217,0.565342436,1,0.122754382,6,0,4720
0.486715741,0.553423463,0.536913111,0.603424667,0.603424667,0.999011956,0.797512306,0.809410482,0.303649243,0.78163622,0.00011448,486000000.0,0.471029919,980000000.0,0.169551574,0.169482955,0.169482955,0.169482955,0.217547509,0.32153215,0.009710059,0.09754906,0.174512315,0.022153133,0.850054156,0.690675199,0.690675199,0.217895751,7010000000.0,0.000455991,0.264231376,0.384458478,0.023548756,0.020502516,0.630636909,0.001873991,0.050155697,0.949844303,0.005928623,0.370121432,0.005450546,0.09750517,0.173569112,0.397329664,0.077961019,0.000592454,0.010657638,0.000137573,0.000195933,0.019032258,0.010140564,0.393670428,0.006495636,0.870576436,0.544304878,0.586916223,0.026571153,0.021056437,0.002961585,0.047235336,0.365397546,0.277049638,0.006783126,0.852247075,0.737908502,0.327682135,0.0,0.914232619,0.002378082,0.014767184,0.00031443,0.000297285,0.594081709,3820000000.0,0.671547413,0.194103184,0.852247075,0.327682135,0.110933234,0.620563249,0.448519442,0.606999202,0.312045071,0.012435451,0,0.808755288,0.003423293,0.625684944,0.603421745,0.840757509,0.276138184,0.0267975,0.56518846,1,0.07667643,6,0,4730
0.495929411,0.536742259,0.542695005,0.618227418,0.618227418,0.99900768,0.797400527,0.80932338,0.303463135,0.781583027,0.000356276,0.000321064,0.476339297,0.0,0.146067416,0.205090388,0.205090388,0.205090388,0.216696606,0.325634859,0.027693332,0.101294683,0.172026813,0.022121906,0.849545201,0.689188941,0.689188941,0.217569137,6600000000.0,0.00045105,0.263753487,0.384365337,0.047046343,0.040798541,0.630612252,0.00106968,0.03086737,0.96913263,0.008552919,0.369637181,0.005365848,0.101218102,0.170990121,0.396896934,0.130434783,0.001245777,0.005076489,0.000139674,0.00098723,0.024677419,0.021846863,0.395355148,0.002801723,0.962468234,0.856076963,0.884530223,0.685954881,0.043759883,0.101109752,0.035601174,0.385547158,0.277016534,0.008823558,1.0,0.741731068,0.327228314,0.0,0.955945031,0.002240497,0.056512831,0.000275618,0.000272695,0.594087955,0.000580329,0.67158969,0.06613457,1.0,0.327228314,0.110933234,0.669527147,0.479066202,0.614313141,0.317347632,0.006113631,0,0.799439797,0.001065016,0.624229062,0.6182237,0.840221621,0.27555473,0.026791157,0.565158396,1,0.1210607,6,0,4735
0.521327938,0.583896642,0.575512608,0.606912755,0.606912755,0.999074582,0.797490172,0.809410482,0.30347957,0.781675238,0.000107889,6100000000.0,0.458430001,0.000379038,0.0,0.166828199,0.166828199,0.166828199,0.224543821,0.315837872,0.020463723,0.106098852,0.178278226,0.022223678,0.84908429,0.690254107,0.690254107,0.218083697,8630000000.0,0.000503754,0.264609025,0.372145226,0.018673265,0.012531707,0.630707456,0.002457619,0.062490552,0.937509448,0.008502891,0.370692914,0.005365848,0.106046542,0.177068094,0.401591323,0.179910045,0.001105779,0.005713505,0.000102606,0.001316306,0.033387097,0.022187624,0.400352774,0.002030671,0.869071299,0.476025438,0.638209623,0.065131867,0.013453169,0.005316531,0.064672599,0.332205764,0.277185602,0.013824609,0.951010644,0.738143739,0.328346554,1970000000.0,0.92636983,0.002408693,0.026071128,0.000152929,0.000116565,0.593992004,4400000000.0,0.671572639,0.059097695,0.951010644,0.328346554,0.110948253,0.643583577,0.459531193,0.546782213,0.314643843,0.01570835,0,0.823232288,0.001111257,0.624205412,0.606913749,0.841648418,0.276561159,0.026821163,0.565297523,1,0.061726267,6,0,4744
0.555647638,0.621892717,0.623159698,0.621989363,0.621989363,0.999136862,0.797571931,0.809500709,0.303492138,0.781767589,0.000287357,0.000325309,0.471477819,0.000221022,0.0,0.225864902,0.225864902,0.225864902,0.250827267,0.325210441,0.040216586,0.128246885,0.200346464,0.022111539,0.84802177,0.689411086,0.689411346,0.217594891,9230000000.0,0.000579241,0.264076742,0.376262062,0.04273372,0.031872008,0.630614649,0.001157224,0.033104574,0.966895426,0.016733703,0.369637181,0.005365848,0.128218281,0.196772491,0.400141743,0.167916042,0.000919116,0.006877383,7320000000.0,0.004281021,0.030645161,0.022075995,0.404898125,0.000784271,0.947490593,0.663362625,0.834341354,0.182518592,0.03269877,0.025911851,0.03698156,0.370222049,0.277113329,0.026242832,0.975471725,0.741115067,0.327278548,0.0,0.952492472,0.002383896,0.051695417,0.000224967,0.000182254,0.594055559,0.000135121,0.671595645,0.020937594,0.975471725,0.327278548,0.110933234,0.683730476,0.487810445,0.599418546,0.318869251,0.006756607,0,0.842543298,0.001663101,0.624122743,0.621985338,0.842481778,0.275618487,0.026791934,0.565162102,1,0.113521104,6,0,4745
0.472822113,0.530418666,0.526098828,0.602869744,0.602869744,0.998980411,0.797378946,0.809305803,0.303482229,0.781571659,0.000137145,8010000000.0,0.459317414,0.0,0.0,0.161223716,0.161223716,0.161223716,0.214711166,0.317146495,0.009785683,0.096083381,0.169917903,0.02232782,0.848180348,0.689698932,0.689698932,0.217630915,6490000000.0,0.000436926,0.264469155,0.375097798,0.029437038,0.028223789,0.630612252,0.000901887,0.026453427,0.973546573,0.005789663,0.369637181,0.005365848,0.096080251,0.16890883,0.395952429,0.103448276,0.00160896,0.003931397,0.000577805,0.000276122,0.020967742,0.004209568,0.392211845,0.002458218,0.84475679,0.434081336,0.428681234,0.299640575,0.028697237,0.056764381,0.027594385,0.335132589,0.276993516,0.002257965,0.887092261,0.736208276,0.326978188,0.0,0.917862295,0.002228787,0.021601441,0.000162887,0.000171179,0.594011156,0.000317599,0.67151122,0.240195454,0.887092261,0.326978188,0.110933234,0.568379004,0.395899563,0.559177286,0.306896586,0.009913289,0,0.795798106,0.000654317,0.624618061,0.602865237,0.84003253,0.275433429,0.026791157,0.565158396,1,0.138934238,6,0,4759
0.523667918,0.546936328,0.565233685,0.608310872,0.608310872,0.998995317,0.797481041,0.809380537,0.303629423,0.78164408,0.000209649,0.00014992,0.476399688,0.0,0.227249722,0.173233324,0.173233324,0.178037167,0.218114777,0.324892127,0.010466295,0.096897647,0.174135723,0.021994659,0.847928835,0.68918092,0.68918092,0.217568188,681000000.0,0.000443614,0.263079003,0.387336537,0.018342532,0.014344587,0.630612252,0.001570323,0.043202225,0.956797775,0.005182352,0.369637181,0.005365848,0.096870064,0.172747153,0.398713598,0.07946027,0.00048492,0.013028089,7070000000.0,870000000.0,0.018709677,0.006638955,0.392698039,0.011137278,0.836239067,0.378566635,0.463693374,0.087562789,0.014478719,0.009626723,0.047894073,0.385410546,0.277136452,0.010325365,0.992796861,0.73607726,0.327661054,0.0,0.93950819,0.002316579,0.018326428,0.000240828,0.000200753,0.594031518,0.000123518,0.671546828,0.518718477,0.992796861,0.327661054,0.110933234,0.619569731,0.446402007,0.631550412,0.31200495,0.015992056,0,0.805241749,0.000991092,0.629672368,0.60831134,0.840546513,0.275917902,0.026791157,0.565158396,1,0.088512342,6,0,4782
0.49602691,0.546500218,0.546335457,0.609211721,0.609557647,0.999048238,0.797439539,0.809362049,0.303445974,0.781637203,0.000176577,9900000000.0,0.486469893,0.000214021,0.012551878,0.200160128,0.200160128,0.200160128,0.221234755,0.332991441,0.020977963,0.103737481,0.174436996,0.02211481,0.848046263,0.689751186,0.689751186,0.21764978,6010000000.0,0.000446035,0.264103939,0.3945736,0.020246427,0.016087597,0.630798551,0.00137426,0.038516189,0.961483811,0.005753151,0.370339512,0.006107414,0.103636393,0.17338059,0.398629196,0.097451274,0.000519412,0.012179304,8810000000.0,0.000217871,0.021451613,0.019605482,0.397661744,0.011515767,0.839837005,0.400631767,0.461599641,0.119580358,0.016972735,0.01455378,0.043217609,0.415605385,0.277094279,0.008801558,0.995204846,0.736173231,0.327491539,0.0,0.934542547,0.002288895,0.026439594,0.000179691,0.0001604,0.594007717,0.000128967,0.671590739,0.237612898,0.995204846,0.327491539,0.110933234,0.665051195,0.472802208,0.66566416,0.316947777,0.014482386,0,0.805071499,0.001351912,0.624278068,0.609211636,0.840528214,0.27577547,0.026850337,0.565425616,1,0.098702243,6,0,4787
0.459562229,0.486371566,0.499652016,0.60339584,0.60339584,0.998682646,0.797094518,0.809038118,0.303608154,0.781237482,0.000443582,0.000381508,0.461469683,0.0,0.0,0.173149046,0.173149046,0.173149046,0.205445779,0.317570913,0.006140629,0.087207882,0.161858854,0.022596582,0.847957469,0.689215919,0.689215919,0.21757361,0.000114293,0.00060457,0.264281107,0.376262062,0.037861972,0.037986892,0.630612252,0.001004022,0.029144118,0.970855882,0.00574809,0.369637181,0.005365848,0.087302751,0.162680039,0.394823043,0.058470765,0.001582583,0.003994586,19100000.0,0.000131631,0.015967742,0.005569672,0.386773253,0.007178776,0.899378045,0.671130684,0.642960667,0.286099306,0.037996125,0.046624245,0.03215517,0.340893938,0.27697486,0.0,0.949522622,0.738765252,0.327120342,0.0,0.920275995,0.002077787,0.023594339,0.000554288,0.000586407,0.594241797,0.000650192,0.671795419,0.247389991,0.949522622,0.327120342,0.110933234,0.769947196,0.558579928,0.564790294,0.327764743,0.007657872,0,0.774923012,0.000355415,0.625271365,0.603396801,0.838954713,0.275507324,0.026791157,0.565158396,1,0.127421052,6,0,4790
0.460927217,0.523495421,0.511108732,0.593039681,0.593039681,0.998915012,0.797352938,0.809281326,0.303573591,0.781535167,4490000000.0,0.0,0.598624426,0.000342034,0.0,0.181661118,0.181661118,0.181661118,0.212158457,0.324396972,0.017438783,0.091523492,0.168260902,0.021924336,0.848008512,0.689452261,0.689452261,0.21760187,5470000000.0,0.000459984,0.263981164,0.383741291,0.186486158,0.057682782,0.630381776,0.001164519,0.033285969,0.966714031,0.005389665,0.369637181,0.005365848,0.091487941,0.167242289,0.399111496,0.106446777,0.004617897,0.00136967,3610000000.0,0.000155082,0.023225806,0.019308785,0.389000701,0.015812698,0.874614941,0.147511604,0.461939011,0.017510807,0.058918842,0.019356965,0.004332996,0.392019976,0.277329216,0.329513994,0.11031331,0.737715077,0.326305335,0.0,0.928451817,0.002117147,0.007138298,0.000157967,4760000000.0,0.594029468,1680000000.0,0.671577923,0.373119343,0.11031331,0.326305335,0.110933234,0.650530451,0.464564329,0.625436293,0.315368433,0.001322997,0,0.79122524,0.002706399,0.625020313,0.593039233,0.839792553,0.27562386,0.026724012,0.564816514,1,0.112932323,6,0,4799
0.508263053,0.555385957,0.557256812,0.622760489,0.622760489,0.999111557,0.797456417,0.809375199,0.303343252,0.781639168,0.000325054,0.000318857,0.488461119,0.0,0.048486689,0.262272976,0.262272976,0.262272976,0.232485582,0.350817005,0.054040564,0.133213908,0.184755592,0.022080628,0.847992055,0.689259748,0.689259748,0.217577586,5270000000.0,0.000425422,0.26367345,0.391751425,0.019098848,0.014443154,0.630634169,0.001581266,0.043474318,0.956525682,0.006142249,0.369637181,0.005365848,0.133185142,0.18383229,0.396922389,0.128935532,0.001775334,0.0035608,0.000110058,0.000475081,0.025806452,0.031029772,0.40753262,0.009414173,0.838316963,0.373382785,0.465828401,0.243830434,0.014799869,0.027767822,0.046220157,0.418149859,0.277143721,0.011447357,0.95261192,0.736182506,0.327610643,0.0,0.952204609,0.002262218,0.082500751,0.000127217,0.000105247,0.593980852,0.000190428,0.671549651,0.16949638,0.95261192,0.327610643,0.110933234,0.60541451,0.438713158,0.681195409,0.310448714,0.015357108,0,0.811539355,0.016463453,0.623884833,0.622758636,0.840890454,0.275925878,0.026797678,0.565189299,1,0.088010688,6,0,4800
0.434504948,0.497819451,0.481342684,0.599893339,0.601046426,0.999032292,0.797214044,0.809144619,0.303085601,0.78136857,560000000.0,3160000000.0,0.452280181,0.0,0.0,0.188740466,0.188740466,0.188740466,0.203365794,0.314529249,0.012719875,0.099421871,0.162310763,0.02206925,0.848013783,0.688877205,0.688877205,0.217524804,5880000000.0,0.000427918,0.263011399,0.369984352,0.023801486,0.02060545,0.630612252,0.000914654,0.026785984,0.973214016,0.010273241,0.369637181,0.005365848,0.099426775,0.161337757,0.397051002,0.071964018,0.000693902,0.009110355,0.000264254,0.000770115,0.017580645,0.013821365,0.395230773,0.002119287,0.823811408,0.33127305,0.354335471,0.094233401,0.021472,0.017445783,0.02824759,0.316049814,0.277044013,0.006362918,0.898398271,0.735257912,0.326998194,0.0,0.936918685,0.002111323,0.028761673,0.000185855,0.000179182,0.594016852,0.000135966,0.671581865,0.046358705,0.898398271,0.326998194,0.110933234,0.651507618,0.466490608,0.540404059,0.315449811,0.012301865,0,0.775968561,0.00639758,0.626273474,0.599888803,0.8390177,0.275442339,0.026791123,0.565158233,1,0.137427589,6,0,4810
